"CI_INV_ID"	"ASSET_DESC_ID"	"PURCHASE_OR_RENTAL"	"UNIQUE_ID"	"CI_ACQUIRED_DATE"	"CI_STATUS_CODE"	"CI_STATUS_DATE"
1740	1131	"PURCHASE"	"Serial Number:PF41KQSD"	21-SEP-2023 06:41:44 PM	"INREPAIR"	23-OCT-2023 04:51:06 PM
1741	1132	"PURCHASE"	"Product ID:00356-02720-64520-AAOEM"	21-SEP-2023 06:43:47 PM	"INREPAIR"	23-OCT-2023 04:52:35 PM
1742	1131	"PURCHASE"	"Serial Number:PF42KQSD"	21-SEP-2023 06:45:33 PM	"INUSE   "	23-SEP-2023 10:20:41 AM
1745	1132	"PURCHASE"	"Product ID:00356-02720-64522-AAOEM"	21-SEP-2023 06:51:24 PM	"INUSE   "	23-OCT-2023 01:13:57 PM
1744	1131	"PURCHASE"	"Serial Number:PF43KQSD"	21-SEP-2023 06:49:28 PM	"INUSE   "	23-OCT-2023 01:11:56 PM
1778	1151	"PURCHASE"	"Serial Number: 38MXSV3"	20-SEP-2023 08:14:21 AM	"INUSE   "	27-SEP-2023 09:35:26 AM
1779	1152	"PURCHASE"	"License Key - AB123-4CDEF-5GH67-IJKL8-9MNOP"	20-SEP-2023 08:16:16 AM	"INUSE   "	27-SEP-2023 09:35:48 AM
1780	1151	"PURCHASE"	"Serial Number: 8DKXSV3"	20-SEP-2023 08:19:32 AM	"AVAIL   "	20-SEP-2023 09:26:32 AM
1781	1152	"PURCHASE"	"License Key - EF345-GH678-IJ901-2KLMN-3OPQR"	20-SEP-2023 08:21:43 AM	"AVAIL   "	20-SEP-2023 09:27:25 AM
1782	1151	"PURCHASE"	"Serial Number: H48XSV3"	20-SEP-2023 08:24:07 AM	"AVAIL   "	20-SEP-2023 09:29:32 AM
1783	1152	"PURCHASE"	"License Key - PQ456-RSTU7-8VWXY-9Z012-3ABCD"	20-SEP-2023 08:26:11 AM	"AVAIL   "	20-SEP-2023 09:30:11 AM
2041	1382	"PURCHASE"	"Serial No. 13279012A65"	12-FEB-2024 08:48:05 AM	"UNAVAIL "	12-FEB-2004 08:48:05 AM
2043	1383	"PURCHASE"	"No license key for Andr OS on Lenovo M10"	12-FEB-2024 08:48:55 AM	"AVAIL   "	12-FEB-2024 10:45:29 AM
2044	1382	"PURCHASE"	"Serial No. 13279012A65"	12-FEB-2024 08:48:05 AM	"AVAIL   "	12-FEB-2024 10:45:29 AM
350	1090	"PURCHASE"	"License Key:VK7BB-NQHUMC9123-9MKGT3V60C"	26-SEP-2023 04:53:15 PM	"INUSE   "	13-NOV-2023 12:16:34 PM
349	1089	"PURCHASE"	"Serial No.44879012A67"	26-SEP-2023 04:52:58 PM	"INUSE   "	13-NOV-2023 12:16:09 PM
348	1090	"PURCHASE"	"License Key:VK7BB-NQHUMC9123-9MKGT3V60B"	26-SEP-2023 04:52:43 PM	"INUSE   "	27-SEP-2023 10:08:46 AM
347	1089	"PURCHASE"	"Serial No.44879012A66"	26-SEP-2023 04:52:31 PM	"INUSE   "	27-SEP-2023 10:08:18 AM
346	1090	"PURCHASE"	"License Key:VK7BB-NQHUMC9123-9MKGT3V60A"	26-SEP-2023 04:52:13 PM	"INUSE   "	27-SEP-2023 10:00:05 AM
345	1089	"PURCHASE"	"Serial No.44879012A65"	26-SEP-2023 04:50:24 PM	"INUSE   "	27-SEP-2023 09:57:53 AM
1008	841	"PURCHASE"	"Serial No. 54329543A34"	17-SEP-2023 09:06:04 AM	"INREPAIR"	23-SEP-2023 10:20:10 AM
1009	842	"PURCHASE"	"License Key SKG46-ASIVS-294K5-SMN2S-SKX41"	17-SEP-2023 09:06:48 AM	"INREPAIR"	23-SEP-2023 10:20:28 AM
1010	841	"PURCHASE"	"Serial No. 54329543A35"	17-SEP-2023 09:08:50 AM	"INUSE   "	18-SEP-2023 02:55:43 PM
1011	842	"PURCHASE"	"License Key SKG46-ASIVS-294K5-SMN2S-SKX42"	17-SEP-2023 09:09:54 AM	"INUSE   "	18-SEP-2023 02:56:14 PM
1012	841	"PURCHASE"	"Serial No. 54329543A36"	17-SEP-2023 09:11:07 AM	"INUSE   "	22-SEP-2023 09:12:01 PM
1013	842	"PURCHASE"	"License Key SKG46-ASIVS-294K5-SMN2S-SKX43"	17-SEP-2023 09:12:19 AM	"INUSE   "	22-SEP-2023 09:12:21 PM
1014	841	"PURCHASE"	"Serial Number: P078UY64EER"	24-SEP-2023 02:51:22 PM	"INUSE   "	25-SEP-2023 12:34:08 PM
1015	842	"PURCHASE"	"License Key: WTYU6-00P9I-KDD20-9IYTE-2WWF"	24-SEP-2023 03:07:23 PM	"INUSE   "	25-SEP-2023 12:34:26 PM
1016	841	"PURCHASE"	"Serial Number: P078UY64ES2"	24-SEP-2023 02:53:19 PM	"INREPAIR"	20-OCT-2023 04:40:16 PM
1017	842	"PURCHASE"	"License Key: WTY46-0EP9I-KDQ20-9IYTE-23WF"	24-SEP-2023 03:12:11 PM	"INREPAIR"	20-OCT-2023 04:40:45 PM
1018	841	"PURCHASE"	"Serial Number: P078UY64T2Q"	24-SEP-2023 03:00:47 PM	"INUSE   "	20-OCT-2023 04:13:36 PM
1019	842	"PURCHASE"	"License Key: WTYAX-0029I-KDH20-9IYTE-256F"	24-SEP-2023 03:18:22 PM	"INUSE   "	20-OCT-2023 04:14:21 PM
1036	1510	"PURCHASE"	"Serial No.195133196451"	23-SEP-2023 02:00:48 PM	"INREPAIR"	02-OCT-2023 03:31:34 PM
1037	1513	"PURCHASE"	"License Key: W269N-WFGWX-YVC9B-4J6C9-T83GX"	23-SEP-2023 02:01:00 PM	"INREPAIR"	02-OCT-2023 03:31:58 PM
1038	1511	"PURCHASE"	"Serial No.195133157179"	23-SEP-2023 02:13:24 PM	"INUSE   "	02-OCT-2023 02:19:16 PM
1039	1514	"PURCHASE"	"License Key: NRG8B-VKK3Q-CXVCJ-9G2XF-6Q84J"	23-SEP-2023 02:13:50 PM	"INUSE   "	02-OCT-2023 02:21:04 PM
1040	1512	"PURCHASE"	"Serial No.887276450KY"	23-SEP-2023 02:18:44 PM	"AVAIL   "	22-SEP-2023 12:00:00 AM
1022	897	"PURCHASE"	"Serial No. 99017845R97"	19-SEP-2023 08:11:21 PM	"INUSE   "	21-SEP-2023 09:53:46 AM
1023	898	"PURCHASE"	"License Key: RUHTI-LGWOD-O7392-8WAQM-4T59M"	19-SEP-2023 08:12:47 PM	"INUSE   "	21-SEP-2023 09:57:40 AM
1024	897	"PURCHASE"	"Serial No. 99017845R98"	19-SEP-2023 08:15:24 PM	"INREPAIR"	27-SEP-2023 07:02:31 AM
1025	898	"PURCHASE"	"License Key: RUHTI-LGWOD-O7392-8WAQM-4T59N"	19-SEP-2023 08:16:35 PM	"INREPAIR"	27-SEP-2023 07:02:54 AM
2024	1625	"PURCHASE"	"Serial No.5555312"	02-SEP-2022 09:02:08 AM	"INREPAIR"	04-SEP-2022 10:02:08 AM
2025	1625	"PURCHASE"	"Serial No.5555313"	08-SEP-2022 09:02:08 AM	"INUSE   "	09-SEP-2022 10:02:08 AM
2026	1625	"PURCHASE"	"Serial No.5555314"	09-SEP-2022 09:02:08 AM	"AVAIL   "	10-SEP-2022 10:02:08 AM
2027	197	"PURCHASE"	"Serial No. A1023444"	28-OCT-2022 11:33:32 AM	"UNAVAIL "	02-NOV-2022 07:04:42 PM
2028	9	"PURCHASE"	"Serial No.141433691"	03-JAN-2022 09:02:08 AM	"UNAVAIL "	03-JAN-2022 09:02:13 AM
2032	1615	"PURCHASE"	"HP Serial No. 1234506789010"	02-OCT-2022 07:35:14 PM	"UNAVAIL "	02-OCT-2022 07:35:14 PM
2033	1615	"PURCHASE"	"HP Serial No. 1234506789020"	02-OCT-2022 07:35:14 PM	"UNAVAIL "	02-OCT-2022 07:35:14 PM
2034	1615	"PURCHASE"	"HP Serial No. 1234506789030"	02-OCT-2022 07:35:14 PM	"DISPOSED"	02-OCT-2022 07:35:14 PM
1884	1206	"PURCHASE"	"No Serial Number for Mac OS"	24-SEP-2023 05:40:33 PM	"INUSE   "	26-SEP-2023 10:18:27 PM
1886	1208	"PURCHASE"	"No Serial Number for Mac OS"	24-SEP-2023 05:43:36 PM	"AVAIL   "	25-SEP-2023 02:49:22 PM
